x,y
4137.4879,3360.4703
4128.727,3419.8249
4120.4647,3479.2803
4112.3747,3538.7068
4104.3156,3598.1651
4096.2486,3657.6232
4088.1894,3717.0815
4080.1298,3776.571
4072.1757,3835.2181
4064.1087,3894.6763
4056.0495,3954.1346
4048.095,4012.813
4040.0358,4072.2714
4031.9688,4131.7296
4024.0189,4191.1895
4016.5556,4249.9373
4009.2064,4309.4681
4001.8489,4369.0301
3994.6044,4427.781
3990.1051,4466.7862
3983.3858,4520.3875
3976.6747,4573.9577
3969.9714,4627.528
3963.3302,4681.1304
3954.1101,4734.1967
3935.3652,4784.4731
3901.7325,4825.4462
3857.2127,4854.3278
3803.6135,4860.8603
3750.0061,4867.424
3690.9575,4874.1929
3675.6949,4920.7362
3658.6477,4971.974
3641.5926,5023.2118
3624.5453,5074.4496
3607.498,5125.6874
3590.4425,5176.9564
3573.3952,5228.1942
3556.3401,5279.4319
3539.2927,5330.6698
3522.2376,5381.9076
3505.1903,5433.1454
3488.1351,5484.3832
3471.0878,5535.6211
3454.0326,5586.8588
3436.9852,5638.0967
3419.93,5689.3345
3402.8827,5740.5724
3385.8353,5791.8103
3368.7796,5843.0794
3351.7322,5894.3173
3334.677,5945.5551
3313.1022,6007.075
3354.1627,6021.6203
3406.0986,6027.879
3435.6447,6022.6665
3465.4791,6019.7397
3495.3917,6017.3765
3525.2964,6015.0132
3555.2085,6012.6813
3585.1132,6010.318
3615.0258,6007.9548
3644.9374,6005.6541
3668.8728,6003.8323
3698.8114,6004.6262
3722.7716,6006.0553
3746.724,6007.4843
3776.6339,6009.778
3800.465,6012.6118
3824.2957,6015.4768
3848.1268,6018.3105
3871.9575,6021.1755
3895.7886,6024.0093
3922.6723,6034.2931
3941.0371,6049.7398
3936.5796,6074.0248
3924.8241,6094.9573
3897.3417,6105.1369
3868.6072,6113.7676
3839.8655,6122.3669
3811.131,6130.9975
3794.6211,6154.9889
3799.9047,6181.6918
3813.0685,6208.6613
3826.2245,6235.6306
3842.3178,6258.7342
3871.8073,6264.2725
3901.2972,6269.7796
3924.8874,6274.2039
3948.4775,6278.6283
3951.7302,6319.805
3927.1653,6337.0265
3900.1587,6349.4944
3854.8144,6365.2376
3832.1462,6373.1092
3809.4697,6381.012
3786.8015,6388.8836
3764.1255,6396.7551
3741.4572,6404.6267
3718.7812,6412.4982
3696.113,6420.3698
3673.4369,6428.2413
3650.7683,6436.1442
3628.0922,6444.0157
3605.424,6451.8873
3582.748,6459.7588
3560.0797,6467.6304
3537.4037,6475.5019
3514.735,6483.4047
3486.5785,6493.7312
3458.4515,6504.1831
3430.3244,6514.6349
3402.1979,6525.0555
3374.0708,6535.5074
3345.9516,6545.9594
3317.8246,6556.4112
3289.698,6566.8318
3239.068,6585.6264
3188.4458,6604.4211
3153.1003,6644.9327
3103.9949,6664.78
3050.5695,6670.596
2982.1733,6685.3288
2931.8071,6704.8146
2881.4409,6724.3004
2811.7419,6750.6105
2756.1816,6773.3053
2701.2775,6795.4467
2645.5892,6817.796
2590.6174,6839.7489
2535.6075,6861.6388
2481.3436,6883.2578
2429.3796,6904.1276
2378.946,6924.5187
2328.5801,6945.0983
2278.222,6965.678
2227.8716,6986.2579
2177.5131,7006.8688
2127.1402,7027.3858
2078.2196,7050.7672
2032.2124,7079.8153
2031.5515,7130.9389
2032.9015,7185.216
2030.8298,7239.4453
2004.2086,7286.8925
1981.2377,7335.9223
1964.2229,7387.5983
1948.2583,7439.6016
1932.706,7491.7357
1917.2392,7543.9023
1900.2321,7595.5784
1881.0021,7646.4109
1859.7822,7696.4966
1841.1034,7747.5868
1824.9521,7799.525
1809.4853,7851.6916
1794.5088,7903.9901
1778.933,7956.1239
1762.2917,8007.8991
1743.053,8058.7939
1722.3834,8112.5442
1699.9904,8169.9585
1676.2643,8229.3857
1652.013,8289.4931
1627.8398,8349.6016
1604.3345,8410.0008
1580.8213,8470.3999
1556.2987,8530.3473
1530.2766,8589.6799
1500.218,8647.1119
1472.3558,8705.6061
1447.3987,8765.3286
1426.91,8826.8015
1409.5022,8889.2239
1422.2134,8945.7233
1462.5014,8996.4828
1506.2059,9044.3209
1553.9046,9088.1517
1602.0635,9131.489
1661.3932,9156.6047
1707.9542,9194.6374
1735.0327,9253.5258
1770.4887,9306.7494
1814.7232,9354.1261
1831.5592,9411.8085
1829.6062,9478.198
1770.1505,9483.8354
1705.4022,9481.3037
1640.7495,9476.9606
1576.0546,9473.3982
1511.2836,9471.3662
1446.6101,9467.3977
1382.2989,9460.4338
1318.7721,9447.6675
1353.4939,9495.2862
1395.562,9544.4767
1440.5331,9591.145
1478.4305,9643.5589
1498.8248,9701.0098
1491.4924,9765.4176
1474.0012,9827.6515
1454.3604,9889.3865
1434.4157,9951.0547
1414.2537,10012.6262
1394.0677,10074.2286
1374.061,10135.8647
1354.2956,10197.5668
1334.6855,10259.3335
1315.2855,10321.1658
1295.5508,10382.8995
1275.4664,10444.5034
1252.5279,10505.1297
1224.8086,10563.4386
1192.1835,10619.4285
1156.3204,10673.404
1120.2402,10727.2514
1084.0907,10781.0354
1047.5852,10834.5643
1010.9248,10887.9973
974.2253,10941.4298
937.65,10994.9265
901.1445,11048.4554
864.6233,11101.9841
827.8622,11155.3532
791.0624,11208.6905
754.3476,11262.0915
718.5381,11316.1303
682.6904,11370.106
646.7186,11424.0175
643.7685,11466.1707
626.6183,11500.1237
582.2459,11514.4734
547.211,11568.9919
509.978,11622.0106
470.4111,11673.1838
419.8812,11713.7642
366.0812,11749.6105
309.4966,11781.1983
251.5494,11810.2041
193.253,11838.4862
134.6749,11866.2329
75.9836,11893.6968
17.2922,11921.1606
-41.3462,11948.7502
-99.8861,11976.5599
-158.5397,12004.118
-217.4437,12031.1413
-276.6353,12057.5041
-334.6359,12086.4153
-392.9399,12114.6658
-451.7831,12141.8149
-511.4365,12167.1085
-571.6713,12190.9563
-632.8406,12212.353
-694.6326,12231.8969
-756.6852,12250.5308
-819.0742,12268.066
-882.4642,12281.2114
-946.418,12289.9732
-1011.0703,12285.5667
-1074.8229,12274.953
-1138.0151,12260.5965
-1200.9164,12244.9939
-1261.2626,12253.3686
-1311.8555,12288.947
-1336.0142,12349.056
-1358.4013,12409.8775
-1380.7412,12470.6685
-1406.9666,12529.936
-1434.2788,12588.6882
-1462.2203,12647.1815
-1489.3463,12706.0301
-1516.8138,12764.7176
-1544.6,12823.2757
-1573.7749,12881.1266
-1611.0769,12932.894
-1658.4467,12977.1127
-1712.892,13012.1369
-1769.9343,13042.3427
-1830.1928,13066.1899
-1893.9472,13076.3294
-1958.1459,13078.0238
-2022.113,13067.6569
-2086.0884,13057.3211
-2150.072,13047.0164
-2214.056,13036.743
-2277.8954,13025.6276
-2341.641,13013.951
-2405.2011,13001.3081
-2468.0555,12985.7058
-2530.0971,12967.3019
-2588.1404,12938.4835
-2642.9688,12904.3968
-2695.1582,12866.0026
-2745.3655,12825.0108
-2795.5094,12783.9573
-2845.5739,12742.8112
-2890.9177,12696.5742
-2938.5401,12652.8994
-2990.3947,12614.041
-3052.0751,12596.0797
-3115.2107,12581.5986
-3179.5682,12574.0077
-3243.6883,12570.1082
-3306.5817,12585.7292
-3368.9512,12602.9828
-3428.8694,12627.6469
-3489.5793,12649.1432
-3554.1039,12655.1459
-3617.3728,12654.0712
-3675.939,12626.3393
-3731.7522,12594.5203
-3779.4733,12550.6565
-3826.4734,12506.0839
-3871.3486,12459.3221
-3916.1054,12412.4681
-3960.5053,12365.244
-4005.2304,12318.3593
-4051.0167,12272.491
-4098.7273,12229.0025
-4152.7178,12193.1459
-4208.9911,12162.3831
-4271.6028,12145.6587
-4333.5866,12127.0678
-4393.7834,12103.0636
-4451.4817,12074.75
-4502.2056,12034.4072
-4546.3947,11988.8739
-4574.4158,11930.4402
-4607.8014,11875.6507
-4651.8057,11828.0884
-4704.6273,11795.8113
-4767.8438,11781.5475
-4831.5255,11769.8089
-4895.6992,11760.845
-4959.9238,11752.1618
-5024.1757,11743.7594
-5088.3585,11743.7969
-5152.471,11753.3056
-5216.5466,11762.971
-5280.5862,11772.8558
-5344.598,11782.991
-5408.5591,11793.4081
-5472.5129,11803.8566
-5536.4527,11814.4303
-5601.959,11825.2633
-5672.9878,11837.0815
-5748.7626,11849.677
-5829.2596,11863.0188
-5915.1711,11878.0037
-6004.8686,11905.5313
-6091.9159,11950.7863
-6165.2333,12018.8001
-6234.5059,12090.9025
-6314.1462,12150.1074
-6403.9156,12191.1047
-6501.7608,12211.7979
-6599.73,12231.8642
-6697.8307,12251.2723
-6796.0701,12269.9908
-6894.4188,12288.1451
-6991.9759,12306.123
-7088.7641,12331.1128
-7181.6724,12366.94
-7270.3867,12412.9213
-7355.5117,12465.3916
-7417.4234,12543.5667
-7468.3218,12629.2726
-7524.456,12710.5606
-7598.8494,12775.5897
-7695.4482,12798.2065
-7794.0381,12814.6068
-7893.0769,12828.4692
-7992.257,12841.2668
-8090.7803,12852.9171
-8188.8056,12872.5133
-8282.4521,12905.798
-8371.9497,12950.2365
-8458.579,13000.1849
-8545.2313,13050.1017
-8631.93,13099.9866
-8718.4335,13150.1555
-8804.9669,13200.2301
-8894.2336,13243.5153
-8989.8416,13271.5214
-9087.2382,13294.189
-9185.1249,13314.4743
-9284.0892,13328.8684
-9383.503,13339.6619
-9483.2141,13346.8569
-9583.1293,13349.9545
-9682.3211,13348.2802
-9781.882,13338.9432
-9879.2427,13317.6038
-9970.8219,13280.1868
-10053.08,13223.8976
-10119.3751,13149.017
-10199.3558,13178.9925
-10276.3319,13242.328
-10349.1345,13310.8791
-10421.2984,13380.1269
-10484.46,13457.6586
-10541.0275,13539.9713
-10610.9907,13607.1871
-10699.9537,13652.1949
-10694.5812,13540.9085
-10772.9078,13462.577
-10752.4892,13345.126
-10788.2123,13234.6065
-10720.9838,13169.8841
-10736.2382,13071.5603
-10740.1673,12959.3934
-10779.844,12853.0379
-10712.8477,12787.0308
-10731.2869,12689.0375
-10750.3706,12588.2534
-10769.9849,12486.5868
-10789.9941,12384.6647
-10714.6754,12318.8684
-10752.9766,12220.2837
-10792.0462,12120.5005
-10717.6876,12051.5653
-10757.4742,11948.8654
-10682.7862,11877.9032
-10721.213,11774.6287
-10755.3363,11672.3211
-10784.5202,11571.0518
-10706.9105,11507.6318
-10734.1775,11406.7333
-10760.3619,11304.9749
-10784.2452,11202.9363
-10706.4945,11141.7062
-10728.318,11042.3845
-10746.2129,10944.0244
-10754.304,10834.4253
-10714.1588,10746.6319
-10727.5916,10656.0232
-10735.2258,10568.9653
-10790.5282,10499.772
-10753.4532,10408.8727
-10713.8154,10315.4777
-10775.9795,10226.9039
-10742.7066,10128.2626
-10725.6685,10011.9531
-10763.7317,9915.3417
-10747.7651,9831.6472
-10737.1207,9730.7816
-10725.5859,9622.9901
-10803.5285,9541.8524
-10795.4933,9435.1057
-10791.6248,9324.3312
-10779.0961,9212.5219
-10760.6598,9116.2667
-10736.4054,9017.4365
-10707.7962,8918.9801
-10781.8735,8838.5846
-10749.9337,8745.2694
-10722.5594,8650.1712
-10793.1363,8571.7315
-10757.7898,8482.5899
-10723.232,8396.7502
-10623.6306,8387.7722
-10524.0904,8378.1371
-10424.6086,8367.9384
-10325.1993,8357.0512
-10225.8211,8345.8822
-10128.0214,8335.0035
-10030.9844,8324.4578
-9942.704,8314.8519
-9860.862,8305.2493
-9780.4722,8298.0642
-9706.0769,8296.827
-9638.2279,8311.9065
-9625.6268,8293.1431
-9630.8249,8231.78
-9609.1768,8171.6377
-9572.7709,8118.0472
-9535.7302,8064.8719
-9498.5424,8011.7924
-9461.3702,7958.7127
-9424.287,7905.5693
-9387.1456,7852.4579
-9350.6856,7798.8995
-9313.5868,7745.7562
-9275.4287,7693.4093
-9235.3881,7642.4951
-9191.5444,7594.7911
-9140.2362,7555.2555
-9082.187,7527.5662
-9021.0018,7506.3593
-8958.3859,7490.3919
-8894.0882,7482.3555
-8829.7124,7474.8828
-8765.3445,7467.4099
-8700.9761,7459.9058
-8637.1268,7449.5815
-8574.5746,7432.863
-8514.3321,7408.9549
-8453.9998,7385.3293
-8393.7048,7361.5781
-8333.6971,7337.1353
-8274.0516,7311.781
-8214.4139,7286.4266
-8155.3216,7259.8456
-8096.441,7232.7616
-8037.7431,7205.3311
-7990.6593,7169.2053
-7984.2868,7104.848
-7986.2458,7040.0926
-7987.1649,6975.2892
-8001.1917,6912.4585
-8000.0171,6849.9036
-7972.3379,6793.4089
-7928.452,6745.7366
-7883.972,6698.6039
-7839.1605,6651.7884
-7793.8869,6605.4482
-7748.451,6559.2353
-7703.1999,6512.8323
-7658.4428,6465.9848
-7613.8783,6418.947
-7569.6141,6371.5925
-7525.3581,6324.2691
-7481.4029,6276.6602
-7439.1476,6227.6836
-7407.5837,6171.0871
-7379.8835,6112.53
-7338.2516,6065.1072
-7282.9578,6033.5659
-7221.0272,6014.6193
-7160.8688,5990.5534
-7112.1894,5948.1677
-7070.9249,5898.5208
-7032.3843,5846.4291
-6993.8281,5794.3375
-6955.2411,5742.2777
-6916.6233,5690.2495
-6878.0671,5638.158
-6839.5496,5586.0347
-6801.0477,5533.9112
-6762.4299,5481.883
-6722.3819,5430.9376
-6681.932,5380.3103
-6640.254,5330.7004
-6594.6315,5285.0839
-6543.5956,5245.1377
-6492.368,5205.4444
-6440.4195,5166.7299
-6388.1717,5128.3948
-6335.8241,5090.186
-6283.4383,5052.0403
-6230.9836,5013.9893
-6178.4907,4976.0013
-6125.9973,4937.982
-6073.497,4900.0254
-6021.0575,4861.9429
-5968.802,4823.6078
-5916.5699,4785.2723
-5864.3222,4746.937
-5811.9439,4708.7599
-5759.4433,4670.7719
-5706.8888,4632.8473
-5654.3427,4594.9537
-5601.8112,4556.9974
-5549.1267,4519.2621
-5496.1128,4482.0001
-5442.6393,4445.401
-5388.8748,4409.2122
-5334.6589,4373.7173
-5279.5644,4339.6412
-5221.7482,4310.9477
-5160.6435,4289.5825
-5097.7967,4273.805
-5033.0251,4272.3376
-4968.2237,4271.527
-4903.4245,4270.8726
-4838.6253,4270.2182
-4773.8256,4269.5325
-4709.0333,4268.8155
-4644.2315,4267.9735
-4579.4374,4267.1315
-4514.6433,4266.2894
-4449.8415,4265.4474
-4385.0474,4264.6053
-4320.2413,4264.5759
-4255.4435,4265.1403
-4190.6496,4265.9859
-4125.8488,4266.894
-4061.0558,4267.8021
-3996.3547,4271.3654
-3934.2918,4288.1123
-3873.5121,4310.5608
-3813.2676,4334.4082
-3753.7838,4360.1202
-3696.2726,4389.9926
-3638.8495,4420.02
-3581.0404,4449.2715
-3522.7656,4477.6232
-3464.2007,4505.3538
-3405.6441,4533.1155
-3347.0714,4560.8462
-3288.5711,4588.7322
-3230.1429,4616.7422
-3171.7794,4644.9075
-3113.432,4673.1038
-3055.0203,4701.1761
-2995.4868,4726.7011
-2935.6342,4744.5108
-2897.3456,4756.0801
-2849.175,4769.4755
-2810.5664,4779.9553
-2768.3497,4806.738
-2734.5907,4828.1826
-2700.8322,4849.6586
-2655.3392,4869.5799
-2607.9709,4885.5894
-2560.6026,4901.5989
-2513.2425,4917.6396
-2465.8742,4933.6491
-2418.3348,4949.161
-2370.7949,4964.6415
-2323.2473,4980.1222
-2276.4763,4997.4986
-2231.5594,5019.5058
-2186.65,5041.4817
-2138.9597,5055.1516
-2089.8584,5064.5907
-2040.7445,5073.6861
-1990.9744,5068.8513
-1941.2117,5063.9851
-1891.449,5059.1189
-1843.3359,5045.9471
-1805.0735,5034.2938
-1759.9598,5014.3604
-1720.0634,4984.2273
-1680.167,4954.0943
-1648.2544,4929.9754
-1616.334,4905.8565
-1576.6754,4875.4076
-1537.0246,4844.9586
-1505.3117,4820.5868
-1473.5905,4796.1838
-1432.063,4768.4177
-1389.9527,4741.4411
-1347.4901,4715.5321
-1307.5935,4712.7154
-1267.6886,4709.8675
-1218.1661,4713.2177
-1178.7566,4720.0831
-1139.355,4726.9483
-1099.946,4733.8448
-1060.5366,4740.7101
-1011.8278,4751.9563
-972.9295,4761.2835
-934.0312,4770.6107
-895.1328,4779.938
-856.2345,4789.2652
-807.8657,4801.913
-769.3472,4812.7038
-730.8288,4823.4947
-692.3104,4834.2855
-642.4818,4837.5462
-601.82,4812.4557
-568.5506,4775.6975
-539.9646,4734.6857
-511.4866,4693.5786
-488.7414,4660.6736
-466.0041,4627.7685
-443.2667,4594.8635
-420.529,4561.9272
-397.7916,4529.0221
-375.0543,4496.117
-352.317,4463.212
-329.5797,4430.3069
-299.4232,4390.411
-269.1742,4350.6101
-238.9327,4310.7779
-208.6837,4270.977
-178.4422,4231.1448
-148.1933,4191.3439
-118.7251,4150.9383
-95.3069,4118.5115
-71.8966,4086.0847
-48.4858,4053.6267
-8.667,4024.555
39.8699,4023.5155
83.0482,3999.4916
119.9896,3969.442
128.2824,3920.1449
136.5756,3870.8167
144.8761,3821.5197
152.974,3772.1887
159.4891,3722.6168
166.0125,3673.0137
172.5276,3623.4418
179.0427,3573.8699
185.5577,3524.298
192.0806,3474.7262
198.5957,3425.1543
205.1108,3375.5824
211.6337,3326.0106
218.1487,3276.4387
224.6642,3226.8356
231.1871,3177.2639
237.7021,3127.692
244.2172,3078.1202
250.7322,3028.5484
257.255,2978.9766
263.7701,2929.4048
270.2851,2879.833
276.8079,2830.2613
298.7385,2790.2191
344.0705,2778.6645
391.6278,2792.3319
437.3508,2812.5684
473.9177,2828.8011
510.4928,2845.0027
547.0679,2861.2043
592.7991,2881.4096
629.4307,2897.4869
666.0623,2913.5643
702.6943,2929.6104
739.3258,2945.6877
775.9574,2961.7651
812.589,2977.8424
849.221,2993.8885
885.8526,3009.9659
922.4842,3026.0432
959.1158,3042.1205
995.7478,3058.1666
1032.3795,3074.2439
1069.0111,3090.3213
1105.6427,3106.3986
1142.2743,3122.4759
1178.9064,3138.522
1224.5648,3158.9137
1261.0675,3175.2705
1297.5703,3191.6273
1334.073,3207.9841
1370.5753,3224.3721
1407.078,3240.7289
1443.5807,3257.0857
1480.0835,3273.4425
1516.5862,3289.7993
1562.2126,3310.253
1607.839,3330.7068
1645.8461,3362.9618
1667.3424,3407.55
1662.707,3455.148
1651.8854,3493.6582
1642.9194,3542.5084
1656.3135,3584.8267
1686.1302,3619.9988
1687.3914,3669.4609
1677.2284,3718.4193
1663.3508,3766.4818
1652.2493,3804.8944
1681.2937,3842.2123
1725.8181,3864.3697
1762.1512,3881.1304
1798.4847,3897.8599
1838.2944,3925.2645
1861.0538,3968.9329
1868.0271,4008.3173
1851.7778,4055.5653
1835.3879,4102.8114
1819.0057,4150.0577
1802.9425,4197.4021
1790.7278,4235.5179
1778.5213,4273.6025
1766.3148,4311.6871
1784.0833,4358.0048
1815.9474,4395.9561
1859.8954,4418.543
1900.073,4447.5781
1938.1484,4479.9905
1976.5419,4512.001
2019.0922,4537.3187
2067.1518,4546.3987
2116.7561,4541.6858
2162.1705,4545.478
2193.6819,4570.11
2225.2012,4594.742
2256.7127,4619.3739
2288.2237,4644.0371
2319.743,4668.6691
2371.7406,4687.243
2375.0764,4712.4183
2401.9556,4738.0794
2420.2258,4681.5456
2459.847,4644.2508
2494.554,4602.4491
2527.6314,4559.2806
2559.3406,4515.0616
2590.1288,4470.2046
2617.2659,4423.265
2640.2789,4373.9862
2652.943,4321.062
2661.7167,4267.5208
2666.8188,4213.3657
2667.1112,4158.9558
2666.2705,4104.5613
2664.7887,4050.1891
2663.9558,3995.7947
2664.6053,3938.2018
2664.6283,3879.0375
2661.599,3819.1117
2655.1119,3759.4813
2646.5507,3700.1031
2639.1322,3640.5847
2634.8664,3580.7979
2624.9194,3521.6192
2615.4733,3462.385
2606.2233,3403.091
2606.1443,3343.394
2614.2719,3284.0932
2625.3172,3225.1145
2639.6595,3167.8384
2674.357,3118.8794
2708.0428,3070.1876
2736.1464,3017.2609
2755.8988,2960.8731
2771.6798,2902.9608
2785.9965,2844.7156
2798.7248,2786.073
2811.9669,2727.5626
2829.5451,2670.2069
2845.5595,2612.3604
