x,y
2948.23486328125,2546.419677734375
2954.962646484375,2510.56640625
2962.67578125,2487.79052734375
2985.9609375,2451.837890625
2995.1103515625,2433.53271484375
2996.50634765625,2426.65869140625
2994.406005859375,2418.656005859375
2973.72998046875,2362.800048828125
3005.740234375,2313.583251953125
3008.0517578125,2309.750732421875
3007.515625,2307.0439453125
3015.2607421875,2290.56689453125
3026.125732421875,2259.867431640625
3026.6591796875,2257.7607421875
3025.540283203125,2215.093017578125
3029.133056640625,2195.26611328125
3040.87158203125,2149.901611328125
3054.74658203125,2117.81689453125
3062.684326171875,2099.16748046875
3073.175048828125,2065.305908203125
3077.680908203125,2050.861083984375
3078.141845703125,2035.4888916015625
3085.217529296875,2007.4603271484375
3095.279296875,1988.419921875
3100.1025390625,1970.2330322265625
3100.02587890625,1955.3504638671875
3088.2802734375,1927.9962158203125
3088.726318359375,1907.158935546875
3090.51025390625,1887.570556640625
3097.08251953125,1854.0775146484375
3097.10400390625,1853.5079345703125
3103.09375,1821.3785400390625
3098.856689453125,1795.375732421875
3098.42236328125,1789.565185546875
3101.2490234375,1775.58837890625
3103.13525390625,1758.3023681640625
3105.181640625,1748.6229248046875
3109.783935546875,1725.9825439453125
3117.42236328125,1697.22998046875
3117.4404296875,1693.2513427734375
3117.015380859375,1691.0157470703125
3113.056396484375,1688.189697265625
3088.121337890625,1680.366943359375
3073.11767578125,1661.615478515625
3069.806884765625,1656.615234375
3063.833984375,1652.5074462890625
3053.49169921875,1634.34814453125
3050.465087890625,1628.1336669921875
3040.047119140625,1615.5809326171875
3037.40087890625,1602.3043212890625
3034.311767578125,1579.1834716796875
3021.179443359375,1600.022705078125
3001.357421875,1615.8121337890625
3004.783203125,1585.791748046875
2975.792236328125,1584.2923583984375
2956.31201171875,1588.8330078125
2936.83203125,1593.3736572265625
2917.352294921875,1597.883056640625
2897.8642578125,1602.423583984375
2878.384033203125,1606.96435546875
2858.904296875,1611.4737548828125
2839.424072265625,1616.0142822265625
2819.94384765625,1620.5550537109375
2800.464111328125,1625.064453125
2780.98388671875,1629.60498046875
2761.49609375,1634.1455078125
2745.912353515625,1637.7406005859375
2730.328369140625,1641.3668212890625
2704.572021484375,1644.913330078125
2709.1025390625,1664.5731201171875
2713.640625,1684.23291015625
2718.1787109375,1703.892822265625
2722.716796875,1723.552734375
2722.80419921875,1723.9305419921875
2727.25537109375,1743.1812744140625
2731.79345703125,1762.841064453125
2736.331787109375,1782.5009765625
2716.8515625,1787.0416259765625
2697.371337890625,1791.582275390625
2677.89892578125,1796.123046875
2658.418701171875,1800.6636962890625
2638.9384765625,1805.204345703125
2619.4658203125,1809.7762451171875
2599.985595703125,1814.31689453125
2580.50537109375,1818.8575439453125
2561.032958984375,1823.3983154296875
2541.552734375,1827.9388427734375
2522.072509765625,1832.4796142578125
2502.59228515625,1837.0201416015625
2483.119873046875,1841.5609130859375
2463.6396484375,1846.1015625
2444.159423828125,1850.6422119140625
2424.68701171875,1855.182861328125
2405.20703125,1859.7235107421875
2385.726318359375,1864.29541015625
2366.25390625,1868.8360595703125
2346.773681640625,1873.376708984375
2327.29345703125,1877.9173583984375
2307.813232421875,1882.4580078125
2288.3408203125,1886.9986572265625
2268.860595703125,1891.539306640625
2249.380615234375,1896.0799560546875
2229.908203125,1900.62060546875
2210.427978515625,1905.1612548828125
2190.94775390625,1909.7017822265625
2171.475341796875,1914.2425537109375
2151.99462890625,1918.814453125
2132.514404296875,1923.35498046875
2113.0341796875,1927.8956298828125
2093.56201171875,1932.436279296875
2074.081787109375,1936.9769287109375
2054.6015625,1941.5174560546875
2035.129150390625,1946.0582275390625
2015.64892578125,1950.5987548828125
1996.168701171875,1955.139404296875
1976.6962890625,1959.6800537109375
1957.216064453125,1964.220703125
1937.7354736328125,1968.79248046875
1918.2552490234375,1973.3331298828125
1898.782958984375,1977.873779296875
1879.302734375,1982.4144287109375
1859.822509765625,1986.9549560546875
1840.35009765625,1991.4957275390625
1820.869873046875,1996.0362548828125
1801.3896484375,2000.5767822265625
1782.3111572265625,1999.3096923828125
1763.724365234375,1991.9237060546875
1745.1378173828125,1984.5377197265625
1726.551513671875,1977.120361328125
1707.96484375,1969.734375
1689.385986328125,1962.348388671875
1670.7994384765625,1954.96240234375
1652.212646484375,1947.576416015625
1633.62646484375,1940.1590576171875
1615.047607421875,1932.773193359375
1596.4610595703125,1925.3870849609375
1577.874267578125,1918.0010986328125
1559.2877197265625,1910.6151123046875
1540.708740234375,1903.2291259765625
1522.12255859375,1895.8118896484375
1503.5360107421875,1888.42578125
1488.1683349609375,1877.1468505859375
1477.49755859375,1860.2139892578125
1466.8341064453125,1843.3125
1457.114013671875,1827.88818359375
1456.1634521484375,1826.3797607421875
1445.4921875,1809.4781494140625
1434.8214111328125,1792.54541015625
1424.150146484375,1775.643798828125
1413.4873046875,1758.7110595703125
1402.8160400390625,1741.8094482421875
1392.145263671875,1724.876708984375
1381.47412109375,1707.9752197265625
1370.8111572265625,1691.04248046875
1360.1400146484375,1674.140869140625
1349.46923828125,1657.2081298828125
1338.7979736328125,1640.306640625
1328.1273193359375,1623.373779296875
1317.4638671875,1606.472412109375
1306.793212890625,1589.53955078125
1296.1219482421875,1572.637939453125
1285.451171875,1555.7052001953125
1274.780029296875,1538.8037109375
1264.1170654296875,1521.8709716796875
1253.4459228515625,1504.9693603515625
1242.775146484375,1488.0367431640625
1232.10400390625,1471.1351318359375
1221.433349609375,1454.2022705078125
1210.7698974609375,1437.3009033203125
1200.0992431640625,1420.3680419921875
1189.427978515625,1403.466552734375
1178.7572021484375,1386.5338134765625
1168.0938720703125,1369.6324462890625
1157.4232177734375,1352.6995849609375
1146.751953125,1335.7979736328125
1136.0811767578125,1318.8653564453125
1125.41015625,1301.9637451171875
1114.7471923828125,1285.0311279296875
1104.0760498046875,1268.1295166015625
1093.4052734375,1251.1966552734375
1082.734130859375,1234.295166015625
1072.0633544921875,1217.3624267578125
1061.4000244140625,1200.4610595703125
1050.729248046875,1183.5281982421875
1040.05810546875,1166.626708984375
1029.387451171875,1149.69384765625
1018.72412109375,1132.79248046875
1008.0534057617188,1115.8597412109375
997.3822021484375,1098.958251953125
986.7114868164062,1082.0255126953125
976.040771484375,1065.0926513671875
965.3773803710938,1048.1912841796875
954.7067260742188,1031.258544921875
944.0355834960938,1014.3569946289062
933.3648071289062,997.42431640625
922.6937255859375,980.522705078125
912.0308227539062,963.590087890625
901.3596801757812,946.6885986328125
890.6889038085938,929.7557983398438
880.017822265625,912.8543090820312
869.3549194335938,895.9216918945312
858.6837768554688,879.0200805664062
848.0131225585938,862.08740234375
837.3419189453125,845.1859130859375
826.6712036132812,828.2531127929688
816.0078735351562,811.3516845703125
805.3372192382812,794.4190063476562
794.6660766601562,777.5175170898438
783.9954223632812,760.584716796875
774.593505859375,745.6699829101562
787.4423828125,737.5986938476562
800.2996826171875,729.4962768554688
813.1569213867188,721.3939208984375
826.0062866210938,713.2913818359375
838.8630981445312,705.2202758789062
851.7202758789062,697.117919921875
864.5775146484375,689.0155029296875
877.4268798828125,680.9130249023438
890.2841186523438,672.8106079101562
903.1409301757812,664.739501953125
915.9902954101562,656.6370239257812
928.8474731445312,648.5346069335938
941.7047729492188,640.4321899414062
954.5615234375,632.3610229492188
967.410888671875,624.2584838867188
980.2681884765625,616.1561279296875
993.1254272460938,608.0537109375
1005.9747924804688,599.951171875
1018.8314819335938,591.8800048828125
1031.6888427734375,583.777587890625
1044.5382080078125,575.6751098632812
1057.3953857421875,567.5726928710938
1070.2520751953125,559.5015869140625
1079.478759765625,574.101318359375
1090.1495361328125,591.0339965820312
1100.828369140625,607.9356079101562
1111.4996337890625,624.8370971679688
1122.1702880859375,641.769775390625
1132.8492431640625,658.67138671875
1143.52001953125,675.6041870117188
1154.1910400390625,692.5056762695312
1164.8697509765625,709.4384765625
1175.540771484375,726.3400268554688
1186.2120361328125,743.2415161132812
1196.8905029296875,760.1743774414062
1207.5616455078125,777.0758056640625
1218.232421875,794.0086059570312
1228.911376953125,810.9102172851562
1239.5826416015625,827.8117065429688
1250.2532958984375,844.744384765625
1260.9322509765625,861.6461181640625
1271.60302734375,878.5787963867188
1282.274169921875,895.4802856445312
1292.9532470703125,912.3818969726562
1303.6239013671875,929.314697265625
1314.2950439453125,946.2161865234375
1324.9736328125,963.1489868164062
1335.644775390625,980.0504760742188
1346.3155517578125,996.9832763671875
1356.9945068359375,1013.8848876953125
1367.6656494140625,1030.786376953125
1378.33642578125,1047.71923828125
1389.015380859375,1064.620849609375
1399.6861572265625,1081.5535888671875
1410.357421875,1098.455078125
1421.0362548828125,1115.356689453125
1431.7071533203125,1132.2894287109375
1442.3782958984375,1149.1910400390625
1453.0567626953125,1166.123779296875
1463.72802734375,1183.025390625
1474.3988037109375,1199.9581298828125
1485.0777587890625,1216.8597412109375
1495.7490234375,1233.7613525390625
1506.419677734375,1250.6939697265625
1517.0987548828125,1267.595703125
1527.76953125,1284.5284423828125
1538.440673828125,1301.4300537109375
1549.1197509765625,1318.33154296875
1559.79052734375,1335.264404296875
1570.469482421875,1352.166015625
1581.1402587890625,1369.0987548828125
1591.8114013671875,1386.000244140625
1602.4903564453125,1402.90185546875
1613.1612548828125,1419.834716796875
1623.8323974609375,1436.736328125
1634.510986328125,1453.6690673828125
1645.1822509765625,1470.5706787109375
1663.2197265625,1478.6678466796875
1681.85498046875,1485.929443359375
1700.48974609375,1493.222412109375
1719.1173095703125,1500.4840087890625
1737.75244140625,1507.7457275390625
1756.3878173828125,1515.0074462890625
1775.0225830078125,1522.30029296875
1794.1044921875,1524.4425048828125
1813.592529296875,1519.9019775390625
1833.072265625,1515.3927001953125
1852.559814453125,1510.883544921875
1872.04736328125,1506.374267578125
1891.527099609375,1501.8648681640625
1911.0146484375,1497.355712890625
1930.502197265625,1492.8465576171875
1949.98974609375,1488.337158203125
1969.469482421875,1483.827880859375
1988.95703125,1479.3187255859375
2008.444580078125,1474.8094482421875
2027.92431640625,1470.300048828125
2047.4117431640625,1465.790771484375
2066.8994140625,1461.2816162109375
2086.386962890625,1456.7724609375
2105.86669921875,1452.262939453125
2125.354248046875,1447.7537841796875
2144.84228515625,1443.2132568359375
2164.322021484375,1438.703857421875
2183.809326171875,1434.1947021484375
2203.297119140625,1429.6854248046875
2222.784423828125,1425.1761474609375
2242.264404296875,1420.666748046875
2261.751708984375,1416.1575927734375
2281.2392578125,1411.6483154296875
2300.718994140625,1407.138916015625
2320.20654296875,1402.6297607421875
2339.694091796875,1398.120361328125
2359.173828125,1393.611083984375
2378.661376953125,1389.101806640625
2398.14892578125,1384.592529296875
2417.636474609375,1380.083251953125
2437.1162109375,1375.5738525390625
2456.604248046875,1371.033447265625
2476.091796875,1366.5240478515625
2495.571533203125,1362.0146484375
2515.05908203125,1357.5054931640625
2534.546630859375,1352.9962158203125
2554.0341796875,1348.4869384765625
2573.513916015625,1343.9775390625
2593.00146484375,1339.46826171875
2612.489013671875,1334.958984375
2631.968505859375,1330.4495849609375
2644.9990234375,1327.2877197265625
2664.486572265625,1322.7784423828125
2683.9814453125,1318.300537109375
2703.468505859375,1313.8223876953125
2722.9638671875,1309.313232421875
2742.450927734375,1304.835205078125
2758.04248046875,1301.2403564453125
2773.6337890625,1297.6453857421875
2789.22509765625,1294.050537109375
2804.823974609375,1290.4869384765625
2824.3115234375,1285.9775390625
2843.806396484375,1281.499755859375
2860.363037109375,1273.698974609375
2865.080078125,1262.7010498046875
2853.932861328125,1242.94873046875
2842.785888671875,1223.1964111328125
2831.62255859375,1203.4752197265625
2818.424560546875,1182.881591796875
2805.14111328125,1161.6929931640625
2791.865234375,1140.5045166015625
2778.581787109375,1119.31591796875
2765.305908203125,1098.12744140625
2752.02197265625,1076.9700927734375
2738.746337890625,1055.7816162109375
2725.462890625,1034.5931396484375
2712.18701171875,1013.4046020507812
2698.903564453125,992.2160034179688
2685.62744140625,971.0587768554688
2672.343994140625,949.8701782226562
2659.068115234375,928.6817016601562
2645.78466796875,907.4932250976562
2632.5087890625,886.3046875
2619.23291015625,865.1475219726562
2605.94921875,843.9589233398438
2592.673583984375,822.7703857421875
2579.389892578125,801.5819091796875
2566.1142578125,780.3933715820312
2552.830322265625,759.236083984375
2539.5546875,738.047607421875
2526.271240234375,716.8590698242188
2512.99560546875,695.6705932617188
2499.7119140625,674.4821166992188
2486.436279296875,653.2935791015625
2473.15234375,632.1362915039062
2459.876708984375,610.9478759765625
2446.59326171875,589.75927734375
2433.3173828125,568.5709228515625
2420.033935546875,547.38232421875
2406.7578125,526.22509765625
2393.474365234375,505.0365905761719
2380.19873046875,483.8481140136719
2366.915283203125,462.65960693359375
2353.6396484375,441.4710998535156
2340.355712890625,420.31390380859375
2327.080078125,399.1253967285156
2313.79638671875,377.9368896484375
2300.520751953125,356.7485046386719
2287.2373046875,335.5599060058594
2273.961181640625,314.4027099609375
2260.677734375,293.2142028808594
2247.402099609375,272.0257873535156
2234.11865234375,250.8372039794922
2220.843017578125,229.6488037109375
2207.55908203125,208.4915008544922
2194.283447265625,187.3031005859375
2181.0,166.11459350585938
2167.724365234375,144.9261932373047
2154.44091796875,123.73770141601562
2141.164794921875,102.58049774169922
2127.88134765625,81.39199829101562
2114.605712890625,60.2036018371582
2101.322265625,39.015098571777344
2088.046630859375,17.82670021057129
2074.7626953125,-3.3306000232696533
2061.487060546875,-24.518999099731445
2048.21142578125,-45.707401275634766
2034.927978515625,-66.8958969116211
2021.65234375,-88.08429718017578
2008.3685302734375,-109.2416000366211
1995.0928955078125,-130.42999267578125
1981.8094482421875,-151.61849975585938
1968.5338134765625,-172.80690002441406
1955.2503662109375,-193.9954071044922
1941.9742431640625,-215.15249633789062
1928.69091796875,-236.34100341796875
1915.4151611328125,-257.5293884277344
1902.1318359375,-278.7178955078125
1888.856201171875,-299.90631103515625
1875.57275390625,-321.09478759765625
1862.2967529296875,-342.25189208984375
1849.0133056640625,-363.4403991699219
1835.7376708984375,-384.6288146972656
1822.454345703125,-405.8172912597656
1809.1787109375,-427.005615234375
1795.894775390625,-448.16290283203125
1782.619140625,-469.3511962890625
1769.3358154296875,-490.5397033691406
1756.0601806640625,-511.72808837890625
1742.77685546875,-532.9166259765625
1729.3218994140625,-553.5761108398438
1715.8414306640625,-574.6422729492188
1702.3604736328125,-595.6773071289062
1688.880126953125,-616.7435302734375
1675.399658203125,-637.8096923828125
1661.9188232421875,-658.8447265625
1648.4383544921875,-679.910888671875
1634.9578857421875,-700.9771118164062
1621.47705078125,-722.0120849609375
1607.99658203125,-743.0783081054688
1594.51611328125,-764.1444702148438
1581.0430908203125,-785.1793212890625
1564.266845703125,-811.385986328125
1581.0931396484375,-822.2769775390625
1597.9195556640625,-833.1680297851562
1614.7532958984375,-844.027587890625
1631.57958984375,-854.9185791015625
1648.4136962890625,-865.8095092773438
1665.2396240234375,-876.669189453125
1682.07373046875,-887.5601196289062
1698.9000244140625,-898.4511108398438
1715.7259521484375,-909.310791015625
1732.56005859375,-920.2017211914062
1749.3858642578125,-931.0614013671875
1766.219970703125,-941.9522705078125
1783.0462646484375,-952.8433227539062
1799.8721923828125,-963.703125
1816.706298828125,-974.593994140625
1833.5325927734375,-985.4849853515625
1850.3663330078125,-996.3446044921875
1867.192626953125,-1007.235595703125
1884.0267333984375,-1018.1265258789062
1900.8525390625,-1028.9862060546875
1918.814453125,-1002.0753784179688
1932.68115234375,-981.25390625
1946.55615234375,-960.4635009765625
1960.42333984375,-939.6732177734375
1974.2978515625,-918.8515014648438
1988.1650390625,-898.0612182617188
2002.0400390625,-877.2708129882812
2015.9068603515625,-856.44921875
2029.7818603515625,-835.6588134765625
2043.6490478515625,-814.8685302734375
2057.52392578125,-794.078125
2071.390869140625,-773.2564697265625
2085.258056640625,-752.4661865234375
2099.15869140625,-732.3942260742188
2112.844482421875,-711.4815063476562
2126.5302734375,-690.5687255859375
2140.215576171875,-669.6245727539062
2153.9013671875,-648.7117919921875
2167.587158203125,-627.7990112304688
2181.2802734375,-606.8549194335938
2194.966064453125,-585.9420776367188
2208.65185546875,-565.0291748046875
2222.337646484375,-544.1163940429688
2236.02294921875,-523.1724243164062
2249.708740234375,-502.2596130371094
2263.39453125,-481.3468017578125
2277.080078125,-460.4027099609375
2290.765869140625,-439.4898986816406
2304.45166015625,-418.57708740234375
2318.137451171875,-397.664306640625
2331.82275390625,-376.72021484375
2345.508544921875,-355.8074035644531
2359.1943359375,-334.89459228515625
2372.879638671875,-313.95050048828125
2386.5732421875,-293.03759765625
2400.25927734375,-272.12469482421875
2413.945068359375,-251.21189880371094
2427.63037109375,-230.26780700683594
2441.316162109375,-209.35499572753906
2455.001953125,-188.44219970703125
2468.6875,-167.4980926513672
2482.373291015625,-146.58529663085938
2496.05908203125,-125.67240142822266
2509.744873046875,-104.75959777832031
2523.43017578125,-83.81549835205078
2537.1162109375,-62.9026985168457
2550.802001953125,-41.98979949951172
2564.4873046875,-21.045700073242188
2578.173095703125,-0.13290999829769135
2591.86669921875,20.780000686645508
2605.552490234375,41.692901611328125
2619.238037109375,62.637001037597656
2632.923828125,83.54979705810547
2646.609619140625,104.46269989013672
2660.295166015625,125.40679931640625
2673.98095703125,146.31959533691406
2687.666748046875,167.2324981689453
2701.352783203125,188.14529418945312
2715.0380859375,209.0894012451172
2728.723876953125,230.00230407714844
2742.409912109375,250.9152069091797
2756.09521484375,271.85931396484375
2769.781005859375,292.7720947265625
2783.474853515625,313.6850891113281
2797.16015625,334.62921142578125
2810.845947265625,355.5421142578125
2824.531982421875,376.45489501953125
2838.2177734375,397.3677978515625
2851.9033203125,418.3118896484375
2865.589111328125,439.22479248046875
2879.27490234375,460.1376953125
2892.96044921875,481.081787109375
2906.646240234375,501.99468994140625
2920.33203125,522.907470703125
2934.01806640625,543.8203735351562
2947.70361328125,564.7645874023438
2961.389404296875,585.6774291992188
2975.0751953125,606.5902709960938
2988.7685546875,627.5346069335938
3002.454345703125,648.4473876953125
3016.140380859375,669.3602905273438
3029.826171875,690.273193359375
3043.51171875,711.21728515625
3057.197509765625,732.1301879882812
3070.88330078125,753.0430908203125
3084.56884765625,773.9873046875
3098.2548828125,794.9002075195312
3111.940673828125,815.8131103515625
3125.626708984375,836.7260131835938
3139.31201171875,857.6701049804688
3152.998046875,878.5830078125
3166.683837890625,899.4959106445312
3180.369384765625,920.4401245117188
3194.06298828125,941.3530883789062
3207.7490234375,962.2659912109375
3234.082763671875,990.044189453125
3261.5029296875,1007.035400390625
3279.647216796875,1018.27880859375
3329.376708984375,1023.0062255859375
3379.064697265625,1019.5130004882812
3425.990478515625,1002.9171142578125
3468.9248046875,977.2952880859375
3510.326904296875,949.49560546875
3548.107666015625,916.92578125
3591.728515625,892.5012817382812
3635.227783203125,867.8250122070312
3678.085205078125,842.1083984375
3719.45947265625,814.0582275390625
3762.5537109375,788.7199096679688
3807.111328125,766.0275268554688
3851.782958984375,743.555419921875
3895.97509765625,720.1702270507812
3939.151611328125,695.1143188476562
3980.0810546875,666.4639892578125
4025.07666015625,650.434814453125
4059.103515625,655.5361938476562
4088.012451171875,695.8519897460938
4132.080078125,714.3455200195312
4177.6337890625,705.356201171875
4221.06689453125,681.4915771484375
4263.30810546875,655.6724853515625
4311.71630859375,644.8165893554688
4354.06201171875,620.4990844726562
4380.5224609375,582.239013671875
4386.6376953125,534.3494262695312
4370.04736328125,487.5801086425781
4386.0791015625,441.89190673828125
4424.47265625,415.2063903808594
4470.14013671875,395.84228515625
4515.85986328125,376.63519287109375
4561.92822265625,358.21429443359375
4608.04833984375,339.9815979003906
4654.14599609375,321.68609619140625
4700.2138671875,303.29638671875
4746.2822265625,284.87548828125
4792.357421875,266.5172119140625
4838.4248046875,248.15870666503906
4884.49267578125,229.7689971923828
4930.51513671875,211.25360107421875
4976.42431640625,192.48660278320312
5022.2197265625,173.43679809570312
5067.89501953125,154.07269287109375
5113.50146484375,134.5825958251953
5158.98681640625,114.80950164794922
5204.45751953125,94.97370147705078
5250.048828125,75.45210266113281
5295.4892578125,55.55339813232422
5341.04345703125,35.90620040893555
5386.69482421875,16.541799545288086
5432.26416015625,-3.073899984359741
5477.666015625,-23.03569984436035
5522.939453125,-43.28070068359375
5567.33251953125,-65.41310119628906
5609.88134765625,-90.85310363769531
5650.44873046875,-119.32109832763672
5689.62841796875,-149.71499633789062
5727.92578125,-181.24639892578125
5765.35400390625,-213.79010009765625
5800.52685546875,-248.7406005859375
5833.0,-286.22918701171875
5862.2353515625,-326.2633972167969
5888.21142578125,-368.4684143066406
5910.37255859375,-412.7893981933594
5930.76513671875,-458.01031494140625
5945.99951171875,-502.5845031738281
5956.3515625,-544.4765014648438
5963.9951171875,-583.7498168945312
5971.08203125,-622.31201171875
6003.37158203125,-635.4874877929688
6043.07763671875,-635.8701782226562
6082.869140625,-631.7824096679688
6121.89208984375,-628.0178833007812
6161.7666015625,-629.3046264648438
6193.5625,-645.7061767578125
6211.18603515625,-680.6519775390625
6211.7255859375,-719.8369750976562
6180.392578125,-733.1828002929688
6140.6435546875,-736.9887084960938
6100.6865234375,-738.7346801757812
6060.7216796875,-740.51220703125
6021.58349609375,-748.3101196289062
5992.06201171875,-770.5379028320312
5972.576171875,-805.2835083007812
5959.78759765625,-842.3419189453125
5947.2783203125,-880.3341064453125
5934.44677734375,-918.2369995117188
5921.4501953125,-956.0797119140625
5908.47705078125,-993.8909301757812
5895.6298828125,-1031.7939453125
5882.853515625,-1069.696044921875
5870.26513671875,-1107.6580810546875
5857.54345703125,-1145.5906982421875
5844.546875,-1183.402099609375
5831.86083984375,-1220.5216064453125
5818.64453125,-1258.2735595703125
5803.2119140625,-1295.118896484375
5787.0654296875,-1331.7242431640625
5771.884765625,-1368.7222900390625
5758.88427734375,-1405.68994140625
5745.7783203125,-1443.5028076171875
5731.95703125,-1481.01318359375
5716.76904296875,-1518.0113525390625
5699.69384765625,-1554.16064453125
5680.6865234375,-1588.4619140625
5659.63525390625,-1622.4478759765625
5637.89111328125,-1656.0372314453125
5615.96484375,-1689.4727783203125
5594.14990234375,-1723.0318603515625
5572.2392578125,-1756.4671630859375
5549.93505859375,-1789.6893310546875
5527.59130859375,-1822.8807373046875
5505.4443359375,-1856.1630859375
5483.06103515625,-1889.32373046875
5460.03857421875,-1922.0245361328125
5435.2548828125,-1953.374755859375
5409.4755859375,-1983.92626953125
5385.7109375,-2016.074951171875
5363.4775390625,-2049.3271484375
5342.22216796875,-2083.22216796875
5320.154296875,-2116.59716796875
5296.79248046875,-2149.052734375
5271.4794921875,-2179.972900390625
5244.34765625,-2209.355712890625
5215.95703125,-2237.537109375
5188.54541015625,-2266.486083984375
5174.30419921875,-2300.783203125
5171.9951171875,-2335.69482421875
5136.77783203125,-2354.564208984375
5100.01025390625,-2369.830078125
5088.703125,-2407.211181640625
5102.673828125,-2444.708251953125
5076.71826171875,-2473.261962890625
5039.94970703125,-2489.027587890625
5002.84912109375,-2503.9541015625
4987.56689453125,-2510.234375
4965.84619140625,-2519.16064453125
4928.916015625,-2534.5224609375
4918.2138671875,-2539.005126953125
4892.01806640625,-2549.9775390625
4855.046875,-2565.21484375
4816.94384765625,-2576.623779296875
4783.70654296875,-2571.128662109375
4777.55078125,-2570.111083984375
4773.90576171875,-2569.222412109375
4739.5966796875,-2560.859130859375
4708.9501953125,-2567.94775390625
4700.6240234375,-2569.873779296875
4661.6181640625,-2578.732421875
4622.57958984375,-2587.466552734375
4598.365234375,-2592.80322265625
4583.51513671875,-2596.076171875
4570.44482421875,-2598.913330078125
4544.42578125,-2604.56103515625
4505.2783203125,-2612.796630859375
4497.16455078125,-2614.517578125
4466.1552734375,-2621.094482421875
4438.2802734375,-2629.470458984375
4428.3017578125,-2632.46875
4396.5830078125,-2656.7587890625
4367.6611328125,-2684.385009765625
4338.46923828125,-2711.73388671875
4329.0595703125,-2720.586669921875
4309.33349609375,-2739.14453125
4279.578125,-2765.844970703125
4248.822265625,-2791.40283203125
4217.60986328125,-2815.623291015625
4201.74267578125,-2820.777587890625
4179.70703125,-2827.935791015625
4140.14453125,-2833.864501953125
4100.54736328125,-2839.543701171875
4060.94970703125,-2845.191650390625
4021.335205078125,-2850.74609375
3981.729248046875,-2856.36279296875
3942.174560546875,-2862.29150390625
3908.9970703125,-2872.787841796875
3905.64404296875,-2911.83935546875
3929.938720703125,-2917.546630859375
3940.67724609375,-2920.0693359375
3954.731201171875,-2922.091552734375
3980.26953125,-2925.7666015625
4019.86181640625,-2931.4638671875
4059.4609375,-2937.098388671875
4064.40625,-2937.81005859375
4098.26220703125,-2942.681884765625
4112.52685546875,-2944.734130859375
4137.8623046875,-2948.37890625
4177.36767578125,-2954.577392578125
4186.3974609375,-2957.318115234375
4215.46337890625,-2966.14013671875
4247.513671875,-2989.00732421875
4268.93115234375,-3008.866455078125
4276.83447265625,-3016.194580078125
4295.0078125,-3033.022216796875
4306.19482421875,-3043.381103515625
4335.56201171875,-3070.53662109375
4356.234375,-3087.393798828125
4366.5361328125,-3095.794189453125
4402.98779296875,-3110.473876953125
4442.59130859375,-3113.639404296875
4482.58984375,-3113.736572265625
4522.59326171875,-3113.646240234375
4561.31689453125,-3105.26025390625
4593.47265625,-3082.62060546875
4621.919921875,-3054.5322265625
4649.85888671875,-3025.91943359375
4672.865234375,-3002.371826171875
4677.81396484375,-2997.306640625
4705.8564453125,-2968.786376953125
4721.78466796875,-2952.487548828125
4733.8193359375,-2940.17333984375
4755.95751953125,-2917.5517578125
4761.79052734375,-2911.59130859375
4770.77392578125,-2902.31982421875
4789.63427734375,-2882.85498046875
4795.01220703125,-2877.313720703125
4817.494140625,-2854.149658203125
4847.61572265625,-2827.9130859375
4849.10400390625,-2848.301025390625
4833.7626953125,-2881.050537109375
4842.40234375,-2920.0283203125
4840.216796875,-2958.7509765625
4823.1181640625,-2994.900634765625
4804.99755859375,-3030.564453125
4786.962890625,-3066.25830078125
4768.7626953125,-3101.860595703125
4746.2216796875,-3134.335693359375
4716.2763671875,-3160.851318359375
4699.49169921875,-3191.49560546875
4717.03759765625,-3225.942138671875
4744.23974609375,-3255.2529296875
4774.6572265625,-3280.955810546875
4806.4296875,-3305.202392578125
4834.5537109375,-3333.40625
4856.75244140625,-3366.44384765625
4867.8505859375,-3404.136962890625
4875.86669921875,-3443.217041015625
4886.4921875,-3481.760498046875
4894.119140625,-3520.93994140625
4898.60498046875,-3560.694580078125
4916.38671875,-3594.137451171875
4942.4150390625,-3624.46484375
4945.33740234375,-3660.80322265625
4923.04345703125,-3692.493408203125
4906.04248046875,-3727.7978515625
4919.98486328125,-3762.70068359375
4951.54736328125,-3786.481201171875
4986.7080078125,-3805.4921875
5024.20947265625,-3819.2509765625
5060.919921875,-3835.114990234375
5086.1572265625,-3865.297119140625
5107.22802734375,-3899.256591796875
5126.59423828125,-3934.271240234375
5152.6748046875,-3964.410400390625
5185.0205078125,-3987.773681640625
5218.08154296875,-4010.283203125
5251.12646484375,-4032.823974609375
5284.21044921875,-4055.3017578125
5317.3017578125,-4077.779541015625
5350.42333984375,-4100.1943359375
5383.88232421875,-4122.1357421875
5417.494140625,-4143.82470703125
5451.11328125,-4165.482421875
5484.63330078125,-4187.3291015625
5518.03076171875,-4209.333984375
5550.74267578125,-4230.94189453125
5584.37744140625,-4252.599609375
5620.4775390625,-4269.53466796875
5657.6865234375,-4284.2041015625
5691.9658203125,-4300.53955078125
5689.63525390625,-4339.51416015625
5677.12548828125,-4377.505859375
5664.3095703125,-4415.40771484375
5651.49365234375,-4453.27880859375
5638.94091796875,-4490.42724609375
5626.9873046875,-4528.5361328125
5634.6015625,-4558.99609375
5671.65966796875,-4571.7919921875
5708.7099609375,-4584.58837890625
5745.76806640625,-4597.384765625
5782.818359375,-4610.18115234375
5821.1240234375,-4621.6787109375
